"","Quad","Year","trackID","Treatment","Pasture","basalArea_genet","logsize","survives_tplus1","size_tplus1"
"1703","ungz_24",2004,"BOUGRA_2002_11","ungz","24",2.50000000000003e-05,-10.5966347330961,0,NA
"1704","ungz_24",2002,"BOUGRA_2002_12","ungz","24",0.00207549709715696,-6.17755458909564,0,NA
"1705","ungz_24",2002,"BOUGRA_2002_13","ungz","24",0.000298903770318314,-8.11538887477497,0,NA
"1706","ungz_24",2002,"BOUGRA_2002_14","ungz","24",0.000185495835516708,-8.59247812621349,0,NA
"1707","ungz_24",2002,"BOUGRA_2002_15","ungz","24",0.00013350456719898,-8.92137486948084,0,NA
"1708","ungz_24",2002,"BOUGRA_2002_16","ungz","24",0.000138105885581948,-8.8874898801954,0,NA
"1709","ungz_24",2002,"BOUGRA_2002_17","ungz","24",2.50000000000003e-05,-10.5966347330961,0,NA
"1710","ungz_24",2002,"BOUGRA_2002_18","ungz","24",2.50000000000003e-05,-10.5966347330961,0,NA
"1711","ungz_24",2002,"BOUGRA_2002_19","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1712","ungz_24",2002,"BOUGRA_2002_2","ungz","24",0.00175931741700475,-6.34282937640537,1,0.000357209972761744
"1713","ungz_24",2004,"BOUGRA_2002_2","ungz","24",0.000357209972761744,-7.93718679008586,0,NA
"1714","ungz_24",2002,"BOUGRA_2002_20","ungz","24",2.50000000000001e-05,-10.5966347330961,0,NA
"1715","ungz_24",2002,"BOUGRA_2002_21","ungz","24",2.49999999999998e-05,-10.5966347330961,0,NA
"1716","ungz_24",2002,"BOUGRA_2002_22","ungz","24",2.50000000000001e-05,-10.5966347330961,0,NA
"1717","ungz_24",2002,"BOUGRA_2002_23","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1718","ungz_24",2002,"BOUGRA_2002_24","ungz","24",2.4999999999999e-05,-10.5966347330961,1,0.0012901350547445
"1719","ungz_24",2004,"BOUGRA_2002_24","ungz","24",0.0012901350547445,-6.65300837248816,1,0.00090101511499108
"1720","ungz_24",2005,"BOUGRA_2002_24","ungz","24",0.00090101511499108,-7.01198852470189,1,0.00148624496153639
"1721","ungz_24",2007,"BOUGRA_2002_24","ungz","24",0.00148624496153639,-6.51150250001624,1,0.00180313517528716
"1722","ungz_24",2008,"BOUGRA_2002_24","ungz","24",0.00180313517528716,-6.31822836514354,1,0.000523068383874707
"1723","ungz_24",2009,"BOUGRA_2002_24","ungz","24",0.000523068383874707,-7.55579834934028,1,0.000468609695443225
"1725","ungz_24",2002,"BOUGRA_2002_25","ungz","24",2.4999999999999e-05,-10.5966347330961,1,0.00180683005454395
"1726","ungz_24",2004,"BOUGRA_2002_25","ungz","24",0.00180683005454395,-6.31618132019335,1,0.00197942519059747
"1727","ungz_24",2005,"BOUGRA_2002_25","ungz","24",0.00197942519059747,-6.22494878420221,1,0.000693968718452608
"1728","ungz_24",2007,"BOUGRA_2002_25","ungz","24",0.000693968718452608,-7.27308367274913,1,0.00379229569456399
"1729","ungz_24",2008,"BOUGRA_2002_25","ungz","24",0.00379229569456399,-5.57478371910527,1,0.00830622135418065
"1730","ungz_24",2009,"BOUGRA_2002_25","ungz","24",0.00830622135418065,-4.79075048421528,1,0.00236909839436223
"1732","ungz_24",2002,"BOUGRA_2002_26","ungz","24",2.4999999999999e-05,-10.5966347330961,0,NA
"1733","ungz_24",2002,"BOUGRA_2002_27","ungz","24",2.4999999999999e-05,-10.5966347330961,1,0.00107288007694913
"1734","ungz_24",2003,"BOUGRA_2002_27","ungz","24",0.00107288007694913,-6.83740858583956,0,NA
"1735","ungz_24",2002,"BOUGRA_2002_28","ungz","24",2.49999999999994e-05,-10.5966347330961,1,0.00290422751251532
"1736","ungz_24",2003,"BOUGRA_2002_28","ungz","24",0.00290422751251532,-5.84158784055829,0,NA
"1737","ungz_24",2002,"BOUGRA_2002_29","ungz","24",2.4999999999999e-05,-10.5966347330961,0,NA
"1738","ungz_24",2002,"BOUGRA_2002_3","ungz","24",0.00190911695229054,-6.26111447247413,0,NA
"1739","ungz_24",2002,"BOUGRA_2002_4","ungz","24",0.000305891410195698,-8.09228038763418,0,NA
"1740","ungz_24",2002,"BOUGRA_2002_5","ungz","24",0.00311013957039155,-5.77308767585857,0,NA
"1741","ungz_24",2002,"BOUGRA_2002_6","ungz","24",0.00114289246832557,-6.77419297705044,0,NA
"1742","ungz_24",2002,"BOUGRA_2002_7","ungz","24",0.000133700481563249,-8.9199084720435,0,NA
"1743","ungz_24",2002,"BOUGRA_2002_8","ungz","24",0.00255018216309383,-5.97159048585588,1,2.5e-05
"1744","ungz_24",2004,"BOUGRA_2002_8","ungz","24",2.5e-05,-10.5966347330961,1,0.0511894396239937
"1745","ungz_24",2006,"BOUGRA_2002_8","ungz","24",0.0511894396239937,-2.97222202555452,1,0.00448014585342537
"1746","ungz_24",2007,"BOUGRA_2002_8","ungz","24",0.00448014585342537,-5.40809967651703,1,0.00333578995306827
"1747","ungz_24",2008,"BOUGRA_2002_8","ungz","24",0.00333578995306827,-5.70304576017649,1,0.00529272323956082
"1748","ungz_24",2009,"BOUGRA_2002_8","ungz","24",0.00529272323956082,-5.24142237548378,1,0.00440390734095747
"1750","ungz_24",2002,"BOUGRA_2002_9","ungz","24",0.000297513839807918,-8.12004981369788,0,NA
"1751","ungz_24",2003,"BOUGRA_2003_1","ungz","24",0.00020395311331413,-8.497620427232,1,0.000585915003370588
"1752","ungz_24",2004,"BOUGRA_2003_1","ungz","24",0.000585915003370588,-7.44233582435005,1,0.00109263497268583
"1753","ungz_24",2006,"BOUGRA_2003_1","ungz","24",0.00109263497268583,-6.81916309383304,1,0.00132357642750461
"1754","ungz_24",2008,"BOUGRA_2003_1","ungz","24",0.00132357642750461,-6.62741779145542,1,0.0017409661798853
"1755","ungz_24",2009,"BOUGRA_2003_1","ungz","24",0.0017409661798853,-6.35331504406811,1,0.00146474432276199
"1757","ungz_24",2003,"BOUGRA_2003_2","ungz","24",0.00191117001533228,-6.26003965099775,1,0.00327683514303726
"1758","ungz_24",2005,"BOUGRA_2003_2","ungz","24",0.00327683514303726,-5.7208772178128,1,0.00112803596839635
"1759","ungz_24",2007,"BOUGRA_2003_2","ungz","24",0.00112803596839635,-6.78727723953845,1,0.00664871164239226
"1760","ungz_24",2008,"BOUGRA_2003_2","ungz","24",0.00664871164239226,-5.01333218107013,1,0.00121634937005018
"1762","ungz_24",2003,"BOUGRA_2003_3","ungz","24",2.49999999999995e-05,-10.5966347330961,0,NA
"1763","ungz_24",2006,"BOUGRA_2006_1","ungz","24",0.0035105109033989,-5.65199369557278,1,0.000711425503880219
"1764","ungz_24",2008,"BOUGRA_2006_1","ungz","24",0.000711425503880219,-7.24823984882514,1,0.00375131538088842
"1766","ungz_24",2006,"BOUGRA_2006_10","ungz","24",2.5e-05,-10.5966347330961,0,NA
"1767","ungz_24",2006,"BOUGRA_2006_11","ungz","24",2.5e-05,-10.5966347330961,0,NA
"1768","ungz_24",2006,"BOUGRA_2006_12","ungz","24",2.50000000000001e-05,-10.5966347330961,0,NA
"1769","ungz_24",2006,"BOUGRA_2006_13","ungz","24",2.5e-05,-10.5966347330961,0,NA
"1770","ungz_24",2006,"BOUGRA_2006_14","ungz","24",2.5e-05,-10.5966347330961,0,NA
"1771","ungz_24",2006,"BOUGRA_2006_15","ungz","24",2.5e-05,-10.5966347330961,0,NA
"1772","ungz_24",2006,"BOUGRA_2006_16","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1773","ungz_24",2006,"BOUGRA_2006_17","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1774","ungz_24",2006,"BOUGRA_2006_18","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1775","ungz_24",2006,"BOUGRA_2006_19","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1776","ungz_24",2006,"BOUGRA_2006_2","ungz","24",0.000319989972057435,-8.04722089998204,0,NA
"1777","ungz_24",2006,"BOUGRA_2006_20","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1778","ungz_24",2006,"BOUGRA_2006_21","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1779","ungz_24",2006,"BOUGRA_2006_22","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1780","ungz_24",2006,"BOUGRA_2006_23","ungz","24",2.49999999999998e-05,-10.5966347330961,0,NA
"1781","ungz_24",2006,"BOUGRA_2006_24","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1782","ungz_24",2006,"BOUGRA_2006_25","ungz","24",2.49999999999994e-05,-10.5966347330961,1,0.000301453485926447
"1783","ungz_24",2008,"BOUGRA_2006_25","ungz","24",0.000301453485926447,-8.1068948292329,1,0.000350279703662936
"1784","ungz_24",2009,"BOUGRA_2006_25","ungz","24",0.000350279703662936,-7.95677856931113,1,0.00273228885753485
"1786","ungz_24",2006,"BOUGRA_2006_26","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1787","ungz_24",2006,"BOUGRA_2006_27","ungz","24",2.4999999999999e-05,-10.5966347330961,0,NA
"1788","ungz_24",2006,"BOUGRA_2006_28","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1789","ungz_24",2006,"BOUGRA_2006_29","ungz","24",2.4999999999999e-05,-10.5966347330961,0,NA
"1790","ungz_24",2006,"BOUGRA_2006_3","ungz","24",0.000203544934979496,-8.49962376674667,0,NA
"1791","ungz_24",2006,"BOUGRA_2006_30","ungz","24",2.4999999999999e-05,-10.5966347330961,0,NA
"1792","ungz_24",2006,"BOUGRA_2006_31","ungz","24",2.49999999999994e-05,-10.5966347330961,1,0.000636064975046331
"1793","ungz_24",2007,"BOUGRA_2006_31","ungz","24",0.000636064975046331,-7.3602098378198,0,NA
"1794","ungz_24",2006,"BOUGRA_2006_32","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1795","ungz_24",2006,"BOUGRA_2006_33","ungz","24",2.49999999999998e-05,-10.5966347330961,0,NA
"1796","ungz_24",2006,"BOUGRA_2006_34","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1797","ungz_24",2006,"BOUGRA_2006_35","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1798","ungz_24",2006,"BOUGRA_2006_36","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1799","ungz_24",2006,"BOUGRA_2006_37","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1800","ungz_24",2006,"BOUGRA_2006_38","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1801","ungz_24",2006,"BOUGRA_2006_39","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1802","ungz_24",2006,"BOUGRA_2006_4","ungz","24",0.000723950030382066,-7.23078818676977,0,NA
"1803","ungz_24",2006,"BOUGRA_2006_40","ungz","24",2.49999999999998e-05,-10.5966347330961,0,NA
"1804","ungz_24",2006,"BOUGRA_2006_41","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1805","ungz_24",2006,"BOUGRA_2006_42","ungz","24",2.49999999999994e-05,-10.5966347330961,1,0.00455987282088336
"1806","ungz_24",2008,"BOUGRA_2006_42","ungz","24",0.00455987282088336,-5.39046054600194,1,0.00289547701737627
"1808","ungz_24",2006,"BOUGRA_2006_43","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1809","ungz_24",2006,"BOUGRA_2006_44","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1810","ungz_24",2006,"BOUGRA_2006_45","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1811","ungz_24",2006,"BOUGRA_2006_46","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1812","ungz_24",2006,"BOUGRA_2006_47","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1813","ungz_24",2006,"BOUGRA_2006_48","ungz","24",2.49999999999998e-05,-10.5966347330961,0,NA
"1814","ungz_24",2006,"BOUGRA_2006_49","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1815","ungz_24",2006,"BOUGRA_2006_5","ungz","24",0.000337575007546372,-7.99372282776251,1,0.00388072872777237
"1816","ungz_24",2008,"BOUGRA_2006_5","ungz","24",0.00388072872777237,-5.55173232654608,0,NA
"1817","ungz_24",2006,"BOUGRA_2006_50","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1818","ungz_24",2006,"BOUGRA_2006_51","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1819","ungz_24",2006,"BOUGRA_2006_52","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1820","ungz_24",2006,"BOUGRA_2006_53","ungz","24",2.49999999999998e-05,-10.5966347330961,0,NA
"1821","ungz_24",2006,"BOUGRA_2006_54","ungz","24",2.49999999999994e-05,-10.5966347330961,0,NA
"1822","ungz_24",2006,"BOUGRA_2006_55","ungz","24",2.4999999999999e-05,-10.5966347330961,1,0.00303842016076185
"1823","ungz_24",2008,"BOUGRA_2006_55","ungz","24",0.00303842016076185,-5.79641758260644,1,0.00319020316912657
"1825","ungz_24",2006,"BOUGRA_2006_56","ungz","24",2.4999999999999e-05,-10.5966347330961,0,NA
"1826","ungz_24",2006,"BOUGRA_2006_57","ungz","24",2.4999999999999e-05,-10.5966347330961,0,NA
"1827","ungz_24",2006,"BOUGRA_2006_58","ungz","24",2.4999999999999e-05,-10.5966347330961,0,NA
"1828","ungz_24",2006,"BOUGRA_2006_59","ungz","24",2.4999999999999e-05,-10.5966347330961,0,NA
"1829","ungz_24",2006,"BOUGRA_2006_6","ungz","24",0.0141551674288685,-4.25767553223895,1,0.011260591312129
"1830","ungz_24",2007,"BOUGRA_2006_6","ungz","24",0.011260591312129,-4.48644614325076,1,0.0108846484672469
"1831","ungz_24",2008,"BOUGRA_2006_6","ungz","24",0.0108846484672469,-4.5204018799713,1,0.0139055853451538
"1832","ungz_24",2009,"BOUGRA_2006_6","ungz","24",0.0139055853451538,-4.27546469616253,1,0.00576630028764527
"1834","ungz_24",2006,"BOUGRA_2006_60","ungz","24",2.4999999999999e-05,-10.5966347330961,0,NA
"1835","ungz_24",2006,"BOUGRA_2006_61","ungz","24",2.4999999999999e-05,-10.5966347330961,0,NA
"1836","ungz_24",2006,"BOUGRA_2006_62","ungz","24",2.4999999999999e-05,-10.5966347330961,1,0.000344861048572761
"1837","ungz_24",2008,"BOUGRA_2006_62","ungz","24",0.000344861048572761,-7.97236897982172,0,NA
"1838","ungz_24",2006,"BOUGRA_2006_63","ungz","24",2.4999999999999e-05,-10.5966347330961,0,NA
"1839","ungz_24",2006,"BOUGRA_2006_64","ungz","24",2.49999999999981e-05,-10.5966347330961,0,NA
"1840","ungz_24",2006,"BOUGRA_2006_65","ungz","24",2.4999999999999e-05,-10.5966347330961,0,NA
"1841","ungz_24",2006,"BOUGRA_2006_66","ungz","24",2.4999999999999e-05,-10.5966347330961,0,NA
"1842","ungz_24",2006,"BOUGRA_2006_67","ungz","24",2.4999999999999e-05,-10.5966347330961,0,NA
"1843","ungz_24",2006,"BOUGRA_2006_68","ungz","24",2.4999999999999e-05,-10.5966347330961,0,NA
"1844","ungz_24",2006,"BOUGRA_2006_69","ungz","24",2.4999999999999e-05,-10.5966347330961,0,NA
"1845","ungz_24",2006,"BOUGRA_2006_7","ungz","24",2.5e-05,-10.5966347330961,1,0.000258164601580069
"1846","ungz_24",2008,"BOUGRA_2006_7","ungz","24",0.000258164601580069,-8.26191318585173,1,0.00416262215168297
"1847","ungz_24",2009,"BOUGRA_2006_7","ungz","24",0.00416262215168297,-5.48161007835649,1,0.000192467228753426
"1849","ungz_24",2006,"BOUGRA_2006_70","ungz","24",2.4999999999999e-05,-10.5966347330961,1,0.000193842051394229
"1850","ungz_24",2008,"BOUGRA_2006_70","ungz","24",0.000193842051394229,-8.54846689858676,1,0.00106074597532882
"1852","ungz_24",2006,"BOUGRA_2006_8","ungz","24",0.000568514924782483,-7.47248299220275,0,NA
"1853","ungz_24",2006,"BOUGRA_2006_9","ungz","24",0.00120795485408566,-6.71882655261353,0,NA
"1854","ungz_24",2008,"BOUGRA_2008_1","ungz","24",0.000522972448383945,-7.55598177524121,1,0.000642093984047834
"1856","ungz_24",2008,"BOUGRA_2008_2","ungz","24",7.33058318068552e-05,-9.52087039143352,0,NA
"1857","ungz_24",2008,"BOUGRA_2008_3","ungz","24",0.00121522696031083,-6.71282442102457,0,NA
"1858","ungz_24",2008,"BOUGRA_2008_4","ungz","24",0.00031449674154379,-8.06453684262852,0,NA
"1859","ungz_24",2008,"BOUGRA_2008_5","ungz","24",0.000266589732478375,-8.22979966379561,0,NA
"1860","ungz_24",2008,"BOUGRA_2008_6","ungz","24",6.76247136985548e-05,-9.60153705446937,0,NA
"1862","ungz_24",2009,"BOUGRA_2009_2","ungz","24",0.000275712856936332,-8.19615060723029,1,0.000963008774755509
"1874","ungz_5a",1997,"BOUGRA_1997_1","ungz","5a",0.279346856977594,-1.27530105433915,1,0.451580065963994
"1875","ungz_5a",1998,"BOUGRA_1997_1","ungz","5a",0.451580065963994,-0.795002588593194,1,0.551994149400659
"1876","ungz_5a",1999,"BOUGRA_1997_1","ungz","5a",0.551994149400659,-0.59421783167306,1,0.557559639994311
"1877","ungz_5a",2001,"BOUGRA_1997_1","ungz","5a",0.557559639994311,-0.584185803801284,1,0.361491555498308
"1878","ungz_5a",2002,"BOUGRA_1997_1","ungz","5a",0.361491555498308,-1.01751659727356,1,0.316314141666555
"1879","ungz_5a",2003,"BOUGRA_1997_1","ungz","5a",0.316314141666555,-1.15101944000651,1,0.119619990263064
"1880","ungz_5a",2004,"BOUGRA_1997_1","ungz","5a",0.119619990263064,-2.12343530876463,1,0.288207580826924
"1881","ungz_5a",2005,"BOUGRA_1997_1","ungz","5a",0.288207580826924,-1.24407429171365,1,0.255496801482819
"1882","ungz_5a",2006,"BOUGRA_1997_1","ungz","5a",0.255496801482819,-1.36454538807498,1,0.239457368508239
"1883","ungz_5a",2007,"BOUGRA_1997_1","ungz","5a",0.239457368508239,-1.42937988002869,1,0.332931833274167
"1884","ungz_5a",2008,"BOUGRA_1997_1","ungz","5a",0.332931833274167,-1.09981751483898,1,0.423568442966592
"1885","ungz_5a",2009,"BOUGRA_1997_1","ungz","5a",0.423568442966592,-0.859040165275948,1,0.566119749019349
"1887","ungz_5a",2001,"BOUGRA_2001_1","ungz","5a",2.4999999999999e-05,-10.5966347330961,1,0.000906074546240207
"1888","ungz_5a",2002,"BOUGRA_2001_1","ungz","5a",0.000906074546240207,-7.00638897468783,0,NA
"1889","ungz_5a",2001,"BOUGRA_2001_2","ungz","5a",2.49999999999998e-05,-10.5966347330961,0,NA
"1890","ungz_5a",2001,"BOUGRA_2001_3","ungz","5a",2.4999999999999e-05,-10.5966347330961,0,NA
"1891","ungz_5a",2001,"BOUGRA_2001_4","ungz","5a",2.4999999999999e-05,-10.5966347330961,1,0.00228161335973898
"1892","ungz_5a",2003,"BOUGRA_2001_4","ungz","5a",0.00228161335973898,-6.08287247233587,0,NA
"1893","ungz_5a",2002,"BOUGRA_2002_1","ungz","5a",0.000549652901804384,-7.50622356658577,0,NA
"1894","ungz_5a",2005,"BOUGRA_2005_1","ungz","5a",0.000708803735865276,-7.25193188799701,1,0.00205153496049707
"1895","ungz_5a",2007,"BOUGRA_2005_1","ungz","5a",0.00205153496049707,-6.18916700479557,1,0.00113418652437449
"1896","ungz_5a",2008,"BOUGRA_2005_1","ungz","5a",0.00113418652437449,-6.78183960362713,1,0.00155819156134888
"1898","ungz_5a",2005,"BOUGRA_2005_2","ungz","5a",2.50000000000003e-05,-10.5966347330961,0,NA
"1899","ungz_5a",2007,"BOUGRA_2007_1","ungz","5a",0.000213239968519447,-8.45309241363941,1,0.000235186167991033
"1900","ungz_5a",2008,"BOUGRA_2007_1","ungz","5a",0.000235186167991033,-8.35513315323109,0,NA
"1901","ungz_5a",2007,"BOUGRA_2007_2","ungz","5a",2.5e-05,-10.5966347330961,0,NA
"1902","ungz_5a",2007,"BOUGRA_2007_3","ungz","5a",2.5e-05,-10.5966347330961,0,NA
"1903","ungz_5a",2007,"BOUGRA_2007_4","ungz","5a",2.4999999999999e-05,-10.5966347330961,0,NA
"1904","ungz_5a",2007,"BOUGRA_2007_5","ungz","5a",2.4999999999999e-05,-10.5966347330961,0,NA
"1905","ungz_5b",1997,"BOUGRA_1997_1","ungz","5b",0.403012564325121,-0.908787540536034,1,0.310176606566607
"1906","ungz_5b",1998,"BOUGRA_1997_1","ungz","5b",0.310176606566607,-1.17061344511763,1,0.418840055991327
"1907","ungz_5b",1999,"BOUGRA_1997_1","ungz","5b",0.418840055991327,-0.870266159880986,1,0.405811217671372
"1908","ungz_5b",2000,"BOUGRA_1997_1","ungz","5b",0.405811217671372,-0.901867208622635,1,0.447797482974984
"1909","ungz_5b",2001,"BOUGRA_1997_1","ungz","5b",0.447797482974984,-0.803414195702007,1,0.183228683090956
"1910","ungz_5b",2002,"BOUGRA_1997_1","ungz","5b",0.183228683090956,-1.69702027190709,1,0.372244161894825
"1911","ungz_5b",2003,"BOUGRA_1997_1","ungz","5b",0.372244161894825,-0.988205290832273,1,0.124946338777941
"1912","ungz_5b",2004,"BOUGRA_1997_1","ungz","5b",0.124946338777941,-2.07987092362754,1,0.206796020550379
"1913","ungz_5b",2005,"BOUGRA_1997_1","ungz","5b",0.206796020550379,-1.57602237951957,1,0.183213073160199
"1914","ungz_5b",2006,"BOUGRA_1997_1","ungz","5b",0.183213073160199,-1.69710546924336,1,0.259599574835075
"1915","ungz_5b",2007,"BOUGRA_1997_1","ungz","5b",0.259599574835075,-1.3486149319229,1,0.154716463650147
"1916","ungz_5b",2008,"BOUGRA_1997_1","ungz","5b",0.154716463650147,-1.86616110398778,1,0.332544326307151
"1917","ungz_5b",2009,"BOUGRA_1997_1","ungz","5b",0.332544326307151,-1.10098211556955,1,0.342477013635808
"1919","ungz_5b",2000,"BOUGRA_2000_1","ungz","5b",0.00153770841000962,-6.47746201624407,1,0.0036442942967385
"1920","ungz_5b",2001,"BOUGRA_2000_1","ungz","5b",0.0036442942967385,-5.61459254084262,1,0.000194019076246115
"1921","ungz_5b",2002,"BOUGRA_2000_1","ungz","5b",0.000194019076246115,-8.54755407256959,1,0.00807359996884704
"1922","ungz_5b",2003,"BOUGRA_2000_1","ungz","5b",0.00807359996884704,-4.81915580337616,1,0.001426050014477
"1923","ungz_5b",2004,"BOUGRA_2000_1","ungz","5b",0.001426050014477,-6.55284688433931,1,0.0179363297404316
"1924","ungz_5b",2006,"BOUGRA_2000_1","ungz","5b",0.0179363297404316,-4.02092702854213,1,0.00931792544320154
"1925","ungz_5b",2007,"BOUGRA_2000_1","ungz","5b",0.00931792544320154,-4.67581526699306,1,0.00253791499873518
"1926","ungz_5b",2008,"BOUGRA_2000_1","ungz","5b",0.00253791499873518,-5.97641240168689,1,0.0252613741570238
"1927","ungz_5b",2009,"BOUGRA_2000_1","ungz","5b",0.0252613741570238,-3.67847876302386,1,0.0256288905433904
"1929","ungz_5b",2000,"BOUGRA_2000_2","ungz","5b",0.000117019719108606,-9.05316809797789,1,0.000624507930968167
"1930","ungz_5b",2002,"BOUGRA_2000_2","ungz","5b",0.000624507930968167,-7.37854652877045,0,NA
"1931","ungz_5b",2000,"BOUGRA_2000_3","ungz","5b",0.00029174389398435,-8.13963421594773,1,0.000123564830849066
"1932","ungz_5b",2002,"BOUGRA_2000_3","ungz","5b",0.000123564830849066,-8.99874459348599,1,0.000779545041403631
"1933","ungz_5b",2004,"BOUGRA_2000_3","ungz","5b",0.000779545041403631,-7.15680008870649,0,NA
"1934","ungz_5b",2000,"BOUGRA_2000_4","ungz","5b",2.50000000000001e-05,-10.5966347330961,1,0.000440084189776981
"1935","ungz_5b",2002,"BOUGRA_2000_4","ungz","5b",0.000440084189776981,-7.72854450895298,1,0.000220800023972497
"1936","ungz_5b",2004,"BOUGRA_2000_4","ungz","5b",0.000220800023972497,-8.41825313499025,1,0.0016049600354394
"1937","ungz_5b",2005,"BOUGRA_2000_4","ungz","5b",0.0016049600354394,-6.43465642274793,1,0.000953187477228042
"1938","ungz_5b",2006,"BOUGRA_2000_4","ungz","5b",0.000953187477228042,-6.9556989504382,1,0.00205218506507214
"1939","ungz_5b",2007,"BOUGRA_2000_4","ungz","5b",0.00205218506507214,-6.18885016808329,1,0.00133441747255453
"1940","ungz_5b",2008,"BOUGRA_2000_4","ungz","5b",0.00133441747255453,-6.61926043250477,1,0.000887723760192331
"1942","ungz_5b",2001,"BOUGRA_2001_1","ungz","5b",0.00815159183724635,-4.8095420533478,1,0.000408710445835561
"1943","ungz_5b",2002,"BOUGRA_2001_1","ungz","5b",0.000408710445835561,-7.80250360903321,1,0.00492421643486413
"1944","ungz_5b",2003,"BOUGRA_2001_1","ungz","5b",0.00492421643486413,-5.31359011653573,1,0.00428703005803762
"1945","ungz_5b",2004,"BOUGRA_2001_1","ungz","5b",0.00428703005803762,-5.4521610799522,1,0.00294258755597036
"1946","ungz_5b",2005,"BOUGRA_2001_1","ungz","5b",0.00294258755597036,-5.82846596363265,1,0.0012774599975863
"1947","ungz_5b",2006,"BOUGRA_2001_1","ungz","5b",0.0012774599975863,-6.66288154942067,1,0.00276953489064311
"1948","ungz_5b",2007,"BOUGRA_2001_1","ungz","5b",0.00276953489064311,-5.88907588239639,1,0.00317260602816382
"1949","ungz_5b",2008,"BOUGRA_2001_1","ungz","5b",0.00317260602816382,-5.75320193792118,1,0.0111711253055621
"1950","ungz_5b",2009,"BOUGRA_2001_1","ungz","5b",0.0111711253055621,-4.49442292741559,1,0.00631890119572754
"1952","ungz_5b",2001,"BOUGRA_2001_2","ungz","5b",2.49999999999994e-05,-10.5966347330961,1,2.49999999999995e-05
"1953","ungz_5b",2002,"BOUGRA_2001_2","ungz","5b",2.49999999999995e-05,-10.5966347330961,0,NA
"1954","ungz_5b",2001,"BOUGRA_2001_3","ungz","5b",1.45433824177266e-05,-11.1383744844583,0,NA
"1955","ungz_5b",2002,"BOUGRA_2002_1","ungz","5b",2.4999999999999e-05,-10.5966347330961,1,0.00240820994069862
"1956","ungz_5b",2004,"BOUGRA_2002_1","ungz","5b",0.00240820994069862,-6.02887157066042,0,NA
"1957","ungz_5b",2003,"BOUGRA_2003_1","ungz","5b",2.50000000000003e-05,-10.5966347330961,0,NA
"1958","ungz_5b",2004,"BOUGRA_2004_1","ungz","5b",0.00107310505629534,-6.83719891118381,0,NA
"1959","ungz_5b",2004,"BOUGRA_2004_10","ungz","5b",3.51900002228664e-05,-10.2547486002975,0,NA
"1960","ungz_5b",2004,"BOUGRA_2004_11","ungz","5b",0.000360025055484815,-7.92933693036706,0,NA
"1961","ungz_5b",2004,"BOUGRA_2004_12","ungz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"1962","ungz_5b",2004,"BOUGRA_2004_13","ungz","5b",2.50000000000001e-05,-10.5966347330961,1,0.000721059971005859
"1963","ungz_5b",2005,"BOUGRA_2004_13","ungz","5b",0.000721059971005859,-7.23478824659905,0,NA
"1964","ungz_5b",2004,"BOUGRA_2004_14","ungz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"1965","ungz_5b",2004,"BOUGRA_2004_15","ungz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"1966","ungz_5b",2004,"BOUGRA_2004_16","ungz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"1967","ungz_5b",2004,"BOUGRA_2004_17","ungz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
"1968","ungz_5b",2004,"BOUGRA_2004_18","ungz","5b",2.50000000000001e-05,-10.5966347330961,0,NA
